%OpenBCI Raw EXG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
182.0, 40397.827672699415, 18807.405985284568, -187500.02235174447, -187500.02235174447, 29467.668171843074, -187500.02235174447, 10920.63765771838, -103907.60498137535, -0.19, 0.98, -0.026000000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093601950617E9, 0.0, 2023-09-30 16:29:20.195
183.0, 40353.07948029989, 18799.359357280657, -187500.02235174447, -187500.02235174447, 29490.109323276203, -187500.02235174447, 10976.449963623281, -103798.37200622226, -0.19, 0.98, -0.026000000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093601950724E9, 0.0, 2023-09-30 16:29:20.195
184.0, 40303.95034598713, 18782.2826245168, -187500.02235174447, -187500.02235174447, 29490.64576514313, -187500.02235174447, 10968.582149575013, -103815.09111107483, -0.19, 0.98, -0.026000000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093601950831E9, 0.0, 2023-09-30 16:29:20.195
185.0, 40306.05140996593, 18776.56057793624, -187500.02235174447, -187500.02235174447, 29422.137668387615, -187500.02235174447, 10869.25099721563, -104062.92725359528, -0.19, 0.98, -0.026000000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696109360195094E9, 0.0, 2023-09-30 16:29:20.195
186.0, 40347.558599419426, 18777.789923881286, -187500.02235174447, -187500.02235174447, 29424.618712022155, -187500.02235174447, 10878.05758453102, -104103.16039361482, -0.19, 0.98, -0.026000000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093601951053E9, 0.0, 2023-09-30 16:29:20.195
187.0, 40313.69570656964, 18793.436145, -187500.02235174447, -187500.02235174447, 29457.98986649393, -187500.02235174447, 10941.31302133954, -103985.97019743564, -0.19, 0.98, -0.026000000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093601951165E9, 0.0, 2023-09-30 16:29:20.195
188.0, 40306.43138962166, 18788.943444364482, -187500.02235174447, -187500.02235174447, 29481.682715616553, -187500.02235174447, 10958.8367889925, -103945.11120857135, -0.19, 0.98, -0.026000000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093601951275E9, 0.0, 2023-09-30 16:29:20.195
189.0, 40324.759820075014, 18777.924034348016, -187500.02235174447, -187500.02235174447, 29443.30477038679, -187500.02235174447, 10896.453070217738, -104112.70458849723, -0.19, 0.98, -0.026000000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093601951387E9, 0.0, 2023-09-30 16:29:20.195
190.0, 40404.75671348056, 18803.58383698271, -187500.02235174447, -187500.02235174447, 29452.424282124553, -187500.02235174447, 10887.892352091356, -104161.83372281, -0.19, 0.98, -0.026000000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093601951497E9, 0.0, 2023-09-30 16:29:20.195
191.0, 40401.113379134345, 18803.29326430479, -187500.02235174447, -187500.02235174447, 29476.206538225, -187500.02235174447, 10954.791123246088, -104012.0993867039, -0.19, 0.98, -0.026000000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696109360195161E9, 0.0, 2023-09-30 16:29:20.195
192.0, 40351.6266169103, 18802.354491037666, -187500.02235174447, -187500.02235174447, 29514.87505613268, -187500.02235174447, 11030.764702649678, -103847.97052716858, -0.188, 0.986, -0.026000000000000002, 192.0, 250.0, 32.0, 30.0, 208.0, 255.0, 48.0, 0.0, 0.0, 0.0, 1.696109360195172E9, 0.0, 2023-09-30 16:29:20.195
193.0, 40306.49844485503, 18801.01338637035, -187500.02235174447, -187500.02235174447, 29470.104511988702, -187500.02235174447, 10965.966995473742, -103977.1412583758, -0.188, 0.986, -0.026000000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696109360195183E9, 0.0, 2023-09-30 16:29:20.195
194.0, 40362.95895134914, 18827.902534950084, -187500.02235174447, -187500.02235174447, 29458.995694994413, -187500.02235174447, 10926.8290909325, -104081.32273928198, -0.188, 0.986, -0.026000000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696109360195194E9, 0.0, 2023-09-30 16:29:20.195
195.0, 40366.021140339515, 18814.44678478799, -187500.02235174447, -187500.02235174447, 29502.514541448898, -187500.02235174447, 11000.902772057387, -103926.02281880651, -0.188, 0.986, -0.026000000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093601952047E9, 0.0, 2023-09-30 16:29:20.195
196.0, 40330.83949456686, 18803.49443000489, -187500.02235174447, -187500.02235174447, 29570.843824248772, -187500.02235174447, 11070.550807780124, -103746.73947653049, -0.188, 0.986, -0.026000000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696109360195216E9, 0.0, 2023-09-30 16:29:20.195
197.0, 40305.73848554355, 18805.01434862785, -187500.02235174447, -187500.02235174447, 29521.55822772482, -187500.02235174447, 10983.93779801581, -103891.06469047841, -0.188, 0.986, -0.026000000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093601952271E9, 0.0, 2023-09-30 16:29:20.195
198.0, 40353.45945995563, 18818.850078445685, -187500.02235174447, -187500.02235174447, 29489.952861065016, -187500.02235174447, 10930.852404934456, -104037.42391317176, -0.188, 0.986, -0.026000000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093601952384E9, 0.0, 2023-09-30 16:29:20.195
199.0, 40366.51287871753, 18812.926866165028, -187500.02235174447, -187500.02235174447, 29529.71661445101, -187500.02235174447, 11006.311894215572, -103898.6195801043, -0.188, 0.986, -0.026000000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093601952505E9, 0.0, 2023-09-30 16:29:20.195
200.0, 40332.58293063437, 18816.994883655894, -187500.02235174447, -187500.02235174447, 29524.50865799292, -187500.02235174447, 11044.80159816761, -103760.95518600407, -0.188, 0.986, -0.026000000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696109360195262E9, 0.0, 2023-09-30 16:29:20.195
201.0, 40315.0144594925, 18807.160116095558, -187500.02235174447, -187500.02235174447, 29486.488340674445, -187500.02235174447, 10984.943626516299, -103853.33494583785, -0.188, 0.986, -0.026000000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093601952727E9, 0.0, 2023-09-30 16:29:20.195
202.0, 40351.35839597683, 18805.77430793933, -187500.02235174447, -187500.02235174447, 29465.812977053283, -187500.02235174447, 10912.881602392388, -104047.10221852091, -0.194, 0.984, -0.02, 192.0, 249.0, 240.0, 30.0, 192.0, 255.0, 96.0, 0.0, 0.0, 0.0, 1.696109360195284E9, 0.0, 2023-09-30 16:29:20.195
203.0, 40355.69463440116, 18798.62174971363, -187500.02235174447, -187500.02235174447, 29496.16664602359, -187500.02235174447, 10957.562739558547, -103996.52022081855, -0.194, 0.984, -0.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093601952949E9, 0.0, 2023-09-30 16:29:20.195
204.0, 40295.92606972767, 18801.2369038149, -187500.02235174447, -187500.02235174447, 29523.614588214707, -187500.02235174447, 11028.440121226326, -103861.7168500086, -0.194, 0.984, -0.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093601953075E9, 0.0, 2023-09-30 16:29:20.195
205.0, 40261.90671466669, 18800.1863718255, -187500.02235174447, -187500.02235174447, 29508.996547340936, -187500.02235174447, 11001.774490091144, -103917.9761908026, -0.194, 0.984, -0.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093601953185E9, 0.0, 2023-09-30 16:29:20.195
206.0, 40348.36326221982, 18812.52453476483, -187500.02235174447, -187500.02235174447, 29486.26482322989, -187500.02235174447, 10943.078809151508, -104112.9728094307, -0.194, 0.984, -0.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093601953297E9, 0.0, 2023-09-30 16:29:20.195
207.0, 40403.92969893572, 18826.4943750494, -187500.02235174447, -187500.02235174447, 29514.3162625213, -187500.02235174447, 10963.150675672374, -104118.94072520027, -0.194, 0.984, -0.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093601953409E9, 0.0, 2023-09-30 16:29:20.195
208.0, 40340.51779991601, 18813.887991176605, -187500.02235174447, -187500.02235174447, 29515.590311955253, -187500.02235174447, 10994.21960046525, -104042.67657311876, -0.194, 0.984, -0.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093601953516E9, 0.0, 2023-09-30 16:29:20.195
209.0, 40288.81821499088, 18795.268988045336, -187500.02235174447, -187500.02235174447, 29489.058791286803, -187500.02235174447, 10982.976673004232, -104074.43840198976, -0.194, 0.984, -0.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093601953628E9, 0.0, 2023-09-30 16:29:20.195
210.0, 40285.197232389124, 18792.00563335486, -187500.02235174447, -187500.02235174447, 29422.808220721272, -187500.02235174447, 10890.10517479243, -104346.41442852192, -0.194, 0.984, -0.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093601953917E9, 0.0, 2023-09-30 16:29:20.195
211.0, 40339.46726792661, 18811.71987196444, -187500.02235174447, -187500.02235174447, 29394.66737445204, -187500.02235174447, 10860.779686067068, -104504.82124147669, -0.194, 0.984, -0.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093601954021E9, 0.0, 2023-09-30 16:29:20.195
212.0, 40300.01643896299, 18812.211610342456, -187500.02235174447, -187500.02235174447, 29395.360278530155, -187500.02235174447, 10893.30147424954, -104502.1166803976, -0.19, 0.976, -0.018000000000000002, 192.0, 250.0, 16.0, 30.0, 128.0, 255.0, 112.0, 0.0, 0.0, 0.0, 1.6961093601954126E9, 0.0, 2023-09-30 16:29:20.195
213.0, 40230.323699751345, 18789.56929320923, -187500.02235174447, -187500.02235174447, 29375.400170731566, -187500.02235174447, 10893.077956804986, -104523.75316903033, -0.19, 0.976, -0.018000000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696109360195423E9, 0.0, 2023-09-30 16:29:20.195
214.0, 40261.77260419996, 18783.1319908061, -187500.02235174447, -187500.02235174447, 29356.401187944557, -187500.02235174447, 10833.62231655387, -104709.60792417622, -0.19, 0.976, -0.018000000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093601954334E9, 0.0, 2023-09-30 16:29:20.195
215.0, 40354.979378578595, 18827.38844482761, -187500.02235174447, -187500.02235174447, 29397.438990764498, -187500.02235174447, 10865.764125080601, -104737.83817742327, -0.19, 0.976, -0.018000000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093601954443E9, 0.0, 2023-09-30 16:29:20.195
216.0, 40353.9735500781, 18834.33983735321, -187500.02235174447, -187500.02235174447, 29454.525346103354, -187500.02235174447, 10957.898015725377, -104585.57809419371, -0.19, 0.976, -0.018000000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093601954548E9, 0.0, 2023-09-30 16:29:20.195
217.0, 40298.51887208449, 18828.908363450573, -187500.02235174447, -187500.02235174447, 29466.103549731204, -187500.02235174447, 10981.322643914538, -104517.0699974382, -0.19, 0.976, -0.018000000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696109360195466E9, 0.0, 2023-09-30 16:29:20.195
218.0, 40282.11269165429, 18829.757729739875, -187500.02235174447, -187500.02235174447, 29419.142534630602, -187500.02235174447, 10902.912724365322, -104699.19201126003, -0.19, 0.976, -0.018000000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696109360195477E9, 0.0, 2023-09-30 16:29:20.195
219.0, 40307.19134893314, 18838.094930421703, -187500.02235174447, -187500.02235174447, 29394.24269130739, -187500.02235174447, 10871.173247238785, -104823.06537903135, -0.19, 0.976, -0.018000000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093601954875E9, 0.0, 2023-09-30 16:29:20.195
220.0, 40288.63940103524, 18829.57891578423, -187500.02235174447, -187500.02235174447, 29450.502032101398, -187500.02235174447, 10943.771713229622, -104714.27943876738, -0.19, 0.976, -0.018000000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093601954987E9, 0.0, 2023-09-30 16:29:20.195
221.0, 40249.188572071624, 18829.511860550865, -187500.02235174447, -187500.02235174447, 29447.618657066665, -187500.02235174447, 10976.762888045656, -104629.99101042641, -0.19, 0.976, -0.018000000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093601955097E9, 0.0, 2023-09-30 16:29:20.195
222.0, 40244.96409236957, 18834.384540842122, -187500.02235174447, -187500.02235174447, 29388.364182515645, -187500.02235174447, 10920.369436784917, -104757.86534045522, -0.186, 0.978, -0.02, 192.0, 250.0, 48.0, 30.0, 144.0, 255.0, 96.0, 0.0, 0.0, 0.0, 1.696109360195521E9, 0.0, 2023-09-30 16:29:20.195
223.0, 40296.48486333905, 18832.283476863322, -187500.02235174447, -187500.02235174447, 29393.68389769601, -187500.02235174447, 10877.409383941816, -104913.65699930872, -0.186, 0.978, -0.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093601955347E9, 0.0, 2023-09-30 16:29:20.195
224.0, 40342.97649180609, 18823.543944781297, -187500.02235174447, -187500.02235174447, 29468.763407321385, -187500.02235174447, 10939.055495149552, -104834.35300998128, -0.186, 0.978, -0.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093601955645E9, 0.0, 2023-09-30 16:29:20.195
225.0, 40298.8094447624, 18805.506087005866, -187500.02235174447, -187500.02235174447, 29498.915910591593, -187500.02235174447, 10989.88336204092, -104721.18612780406, -0.186, 0.978, -0.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093601955829E9, 0.0, 2023-09-30 16:29:20.195
226.0, 40245.36642376977, 18794.710194433952, -187500.02235174447, -187500.02235174447, 29447.819822766764, -187500.02235174447, 10942.587070773492, -104810.07901550282, -0.186, 0.978, -0.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696109360195596E9, 0.0, 2023-09-30 16:29:20.195
227.0, 40250.73084243904, 18833.982209441925, -187500.02235174447, -187500.02235174447, 29387.87244413763, -187500.02235174447, 10876.738831608156, -105013.12226213483, -0.186, 0.978, -0.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093601956089E9, 0.0, 2023-09-30 16:29:20.195
228.0, 40270.60154325981, 18831.970552440947, -187500.02235174447, -187500.02235174447, 29424.23873236641, -187500.02235174447, 10903.382110998882, -105010.86473594484, -0.186, 0.978, -0.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093601956248E9, 0.0, 2023-09-30 16:29:20.195
229.0, 40252.51898199546, 18808.09888936268, -187500.02235174447, -187500.02235174447, 29488.075314530768, -187500.02235174447, 10977.03110897912, -104887.61721701828, -0.186, 0.978, -0.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093601956391E9, 0.0, 2023-09-30 16:29:20.195
230.0, 40233.117667808256, 18802.354491037666, -187500.02235174447, -187500.02235174447, 29459.286267672334, -187500.02235174447, 10951.617175533436, -104939.47326415459, -0.186, 0.978, -0.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696109360195655E9, 0.0, 2023-09-30 16:29:20.195
231.0, 40252.697795951106, 18807.562447495755, -187500.02235174447, -187500.02235174447, 29408.994842647895, -187500.02235174447, 10886.998282313143, -105147.97033643369, -0.186, 0.978, -0.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093601956716E9, 0.0, 2023-09-30 16:29:20.195
232.0, 40305.3138023989, 18826.561430282763, -187500.02235174447, -187500.02235174447, 29432.30771211478, -187500.02235174447, 10903.404462743338, -105175.50768560263, -0.186, 0.978, -0.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093601956997E9, 0.0, 2023-09-30 16:29:20.195
233.0, 40275.85420320681, 18820.079424390726, -187500.02235174447, -187500.02235174447, 29453.273648413855, -187500.02235174447, 10957.182759902807, -105075.28246346503, -0.198, 0.966, -0.018000000000000002, 192.0, 249.0, 208.0, 30.0, 48.0, 255.0, 112.0, 0.0, 0.0, 0.0, 1.6961093601957116E9, 0.0, 2023-09-30 16:29:20.195
234.0, 40219.37134496824, 18795.872485145628, -187500.02235174447, -187500.02235174447, 29438.096813928703, -187500.02235174447, 10956.802780247066, -105064.68773659322, -0.198, 0.966, -0.018000000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093601957235E9, 0.0, 2023-09-30 16:29:20.195
235.0, 40186.78250155241, 18783.422563484022, -187500.02235174447, -187500.02235174447, 29384.296165024778, -187500.02235174447, 10868.669851859791, -105295.84947775, -0.198, 0.966, -0.018000000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093601957364E9, 0.0, 2023-09-30 16:29:20.195
236.0, 40281.1068631538, 18804.321444549732, -187500.02235174447, -187500.02235174447, 29432.575933048243, -187500.02235174447, 10901.705730164735, -105324.03502750814, -0.198, 0.966, -0.018000000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093601957486E9, 0.0, 2023-09-30 16:29:20.195
237.0, 40307.19134893314, 18809.01531088535, -187500.02235174447, -187500.02235174447, 29484.387276695645, -187500.02235174447, 10978.036937479608, -105195.75836607914, -0.198, 0.966, -0.018000000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696109360195762E9, 0.0, 2023-09-30 16:29:20.195
238.0, 40262.08552862234, 18813.597418498688, -187500.02235174447, -187500.02235174447, 29462.482567129442, -187500.02235174447, 10959.417934348337, -105191.75740382164, -0.198, 0.966, -0.018000000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093601957755E9, 0.0, 2023-09-30 16:29:20.195
239.0, 40229.02729857294, 18813.15038360958, -187500.02235174447, -187500.02235174447, 29393.01334536235, -187500.02235174447, 10850.386124895349, -105435.6819910624, -0.198, 0.966, -0.018000000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093601957889E9, 0.0, 2023-09-30 16:29:20.195
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.096, 0.9500000000000001, 0.146, 192.0, 253.0, 0.0, 29.0, 176.0, 4.0, 144.0, 0.0, 0.0, 0.0, 1.6961093603028855E9, 0.0, 2023-09-30 16:29:20.302
1.0, 158318.8141368406, -165776.36191563154, -177409.84140751857, -172441.16037382607, 158399.50393432425, -177626.69803222397, 158326.50313693323, -187500.02235174447, -0.096, 0.9500000000000001, 0.146, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607812705E9, 0.0, 2023-09-30 16:29:20.781
2.0, 158307.59356112406, -165892.83685598813, -177403.3146981376, -172438.76873716936, 158388.05984116314, -177623.09940136666, 158315.03669202767, -187500.02235174447, -0.096, 0.9500000000000001, 0.146, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607815342E9, 0.0, 2023-09-30 16:29:20.781
3.0, 158307.07947100158, -165053.32768599127, -177400.81130275864, -172431.16914405455, 158387.50104755178, -177625.20046534546, 158314.70141586082, -187500.02235174447, -0.096, 0.9500000000000001, 0.146, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607815473E9, 0.0, 2023-09-30 16:29:20.781
4.0, 158306.09599424555, -164578.12959887143, -177396.69858177885, -172419.32271949324, 158386.89755045148, -177617.55616874172, 158314.23202922728, -187500.02235174447, -0.096, 0.9500000000000001, 0.146, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607815597E9, 0.0, 2023-09-30 16:29:20.781
5.0, 158291.99204349425, -165631.83553598353, -177390.64125903146, -172425.0000625849, 158372.41362004445, -177610.24714830486, 158299.54693312015, -187500.02235174447, -0.096, 0.9500000000000001, 0.146, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696109360781571E9, 0.0, 2023-09-30 16:29:20.781
6.0, 158282.38079337846, -165907.54430383974, -177387.40025608544, -172426.96701609695, 158362.80236992866, -177608.45900874844, 158289.82392428207, -187500.02235174447, -0.096, 0.9500000000000001, 0.146, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607815816E9, 0.0, 2023-09-30 16:29:20.781
7.0, 158278.93862473234, -165172.90951882716, -177383.24283161675, -172420.17208578254, 158359.29314604917, -177610.24714830486, 158286.5605695916, -187500.02235174447, -0.096, 0.9500000000000001, 0.146, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607815921E9, 0.0, 2023-09-30 16:29:20.781
8.0, 158278.5586450766, -164473.61284179843, -177379.35362808153, -172406.2469489869, 158359.89664314946, -177603.22870054588, 158287.25347366973, -187500.02235174447, -0.044, 0.9460000000000001, 0.228, 192.0, 254.0, 160.0, 29.0, 144.0, 7.0, 32.0, 0.0, 0.0, 0.0, 1.696109360781603E9, 0.0, 2023-09-30 16:29:20.781
9.0, 158266.68986877083, -165369.73898050058, -177373.18454661185, -172409.93498682202, 158347.22320404332, -177595.69616266445, 158274.44592409683, -187500.02235174447, -0.044, 0.9460000000000001, 0.228, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607816136E9, 0.0, 2023-09-30 16:29:20.781
10.0, 158254.9104994429, -165896.14491416753, -177369.04947388763, -172412.66189964558, 158335.24266901525, -177591.56108994022, 158262.33127860204, -187500.02235174447, -0.044, 0.9460000000000001, 0.228, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696109360781624E9, 0.0, 2023-09-30 16:29:20.781
11.0, 158249.27785984013, -165288.37863068326, -177363.9756278963, -172406.939853065, 158329.632381157, -177592.96924984088, 158256.8998046994, -187500.02235174447, -0.044, 0.9460000000000001, 0.228, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607816343E9, 0.0, 2023-09-30 16:29:20.781
12.0, 158246.32742957206, -164433.62557096788, -177357.69478770433, -172389.70665808997, 158328.11246253402, -177584.78851137025, 158255.5587000321, -187500.02235174447, -0.044, 0.9460000000000001, 0.228, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607816448E9, 0.0, 2023-09-30 16:29:20.781
13.0, 158238.12433935696, -165092.24207308795, -177353.24679055772, -172392.0312395133, 158319.2164682408, -177578.68648513395, 158246.3944848054, -187500.02235174447, -0.044, 0.9460000000000001, 0.228, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607816553E9, 0.0, 2023-09-30 16:29:20.781
14.0, 158225.40619676188, -165849.83209965614, -177348.73173817777, -172396.7921610823, 158305.7160145898, -177573.90321182052, 158232.75992068768, -187500.02235174447, -0.044, 0.9460000000000001, 0.228, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696109360781666E9, 0.0, 2023-09-30 16:29:20.781
15.0, 158219.1924118033, -165387.86624525386, -177344.23903754225, -172393.77467558082, 158299.54693312015, -177576.2724967328, 158226.7473014292, -187500.02235174447, -0.044, 0.9460000000000001, 0.228, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607816763E9, 0.0, 2023-09-30 16:29:20.781
16.0, 158217.04664433558, -164453.60803051092, -177339.6569299289, -172379.04487598478, 158299.39047090895, -177571.7574443528, 158226.85906015147, -187500.02235174447, -0.044, 0.9460000000000001, 0.228, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607816868E9, 0.0, 2023-09-30 16:29:20.781
17.0, 158209.6929204098, -164812.46528774087, -177334.2478077707, -172376.67559107253, 158291.94734000534, -177564.09079600463, 158219.1924118033, -187500.02235174447, -0.044, 0.9460000000000001, 0.228, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607816973E9, 0.0, 2023-09-30 16:29:20.781
18.0, 158200.2381325052, -165757.74291250025, -177332.48201995876, -172385.97391676594, 158280.6597090554, -177561.94502853692, 158207.65891166436, -187500.02235174447, -0.018000000000000002, 0.9440000000000001, 0.266, 192.0, 255.0, 112.0, 29.0, 128.0, 8.0, 80.0, 0.0, 0.0, 0.0, 1.6961093607817075E9, 0.0, 2023-09-30 16:29:20.781
